timestamp,id,coal,wind
2017-05-03,622471.5,596.8298611111111,4229.260416666667
2017-05-04,622759.5,571.3958333333334,5164.631944444444
2017-05-05,623047.5,527.1006944444445,4907.447916666667
2017-05-06,623335.5,88.60763888888889,3487.840277777778
2017-05-07,623623.5,81.68055555555556,2254.2256944444443
2017-05-08,623911.5,786.5243055555555,3500.9861111111113
2017-05-09,624199.5,1012.0694444444445,770.0034722222222
2017-05-10,624487.5,776.8506944444445,510.2083333333333
2017-05-11,624775.5,742.1631944444445,1838.1631944444443
2017-05-12,625063.0,637.5331010452961,2436.104529616725
2017-05-13,625350.5,87.98611111111111,3170.2673611111113
2017-05-14,625638.5,80.82291666666667,3083.0416666666665
2017-05-15,625926.5,85.23263888888889,5266.173611111111
2017-05-16,626214.5,576.9722222222222,5238.201388888889
2017-05-17,626502.5,1937.4131944444443,1799.6979166666667
2017-05-18,626790.5,1656.8368055555557,740.7152777777778
2017-05-19,627078.5,1210.9895833333333,1235.1597222222222
2017-05-20,627366.5,755.2013888888889,1873.2604166666667
2017-05-21,627654.5,642.4791666666666,2356.2395833333335
2017-05-22,627942.5,644.5069444444445,2976.28125
2017-05-23,628230.5,675.8472222222222,2046.7083333333333
2017-05-24,628518.5,709.2361111111111,1484.892361111111
2017-05-25,628806.5,834.5243055555555,715.2604166666666
2017-05-26,629094.5,730.6909722222222,3359.6319444444443
2017-05-27,629382.5,357.2395833333333,3253.1354166666665
2017-05-28,629670.5,198.88541666666666,2237.8923611111113
2017-05-29,629958.5,384.7986111111111,1685.125
2017-05-30,630246.0,687.6864111498257,2579.9198606271775
2017-05-31,630533.5,673.3402777777778,1112.2708333333333
2017-06-01,630821.5,717.6597222222222,2585.0555555555557
2017-06-02,631109.0,565.0243902439024,682.5435540069686
2017-06-03,631396.5,137.29861111111111,1214.2881944444443
2017-06-04,631684.5,161.72569444444446,2249.4305555555557
2017-06-05,631972.5,284.53125,3871.9270833333335
2017-06-06,632260.5,125.03819444444444,6307.371527777777
2017-06-07,632548.5,222.1875,5639.840277777777
2017-06-08,632836.5,284.71527777777777,4465.517361111111
2017-06-09,633124.5,265.27430555555554,2983.3645833333335
2017-06-10,633412.5,365.58680555555554,4639.854166666667
2017-06-11,633700.5,581.7638888888889,5264.493055555556
2017-06-12,633988.5,842.53125,5398.666666666667
2017-06-13,634276.5,638.4270833333334,1594.9444444444443
2017-06-14,634564.5,213.40277777777777,2206.7881944444443
2017-06-15,634852.5,193.72222222222223,4476.861111111111
2017-06-16,635140.5,230.10416666666666,3832.90625
2017-06-17,635428.5,370.7673611111111,2134.9479166666665
2017-06-18,635716.5,620.3333333333334,1063.1493055555557
2017-06-19,636004.5,1381.4479166666667,735.8472222222222
2017-06-20,636292.5,863.1041666666666,1444.173611111111
2017-06-21,636580.5,871.1076388888889,2680.5138888888887
2017-06-22,636868.5,769.15625,2643.9305555555557
